question_id,original_text,normalized_text,source_file,source_platform,source_sheet,seed_topic,evidence_type,real_vs_synthetic,search_volume,frequency,competition,language,pii_removed,duplicate_status,duplicate_group_id,provenance_id,notes
"MQU-01837","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:202","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01838","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:203","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01839","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:204","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01840","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:205","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01841","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:206","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01842","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:207","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01843","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:208","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01844","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:209","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01845","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:210","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01846","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:211","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01847","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:212","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01848","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:213","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01849","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:214","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01850","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:215","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01851","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:216","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01852","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:217","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01853","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:218","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01854","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:219","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01855","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:220","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01856","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:221","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01857","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:222","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01858","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:223","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01859","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:224","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01860","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:225","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01861","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:226","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01862","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:227","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01863","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:228","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01864","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:229","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01865","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:230","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01866","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:231","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01867","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:232","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01868","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:233","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01869","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:234","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01870","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:235","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01871","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:236","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01872","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:237","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01873","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:238","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01874","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:239","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
"MQU-01875","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","Google","workflow  ai automation","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0097","all categories-workflow  ai automation-en-us-28-08-2026.xlsx:Google:row:240","Public Research Corpus Workbooks (all categories-workflow  ai automation-en-us-28-08-2026.xlsx)"
