question_id,original_text,normalized_text,source_file,source_platform,evidence_type,real_vs_synthetic,candidate_family_id,candidate_family_name,candidate_phase2_flow,candidate_flow_name,mapping_confidence,ambiguity_flag,high_risk_flag,search_volume,competition,mapping_rationale
"MQU-01848","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01849","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01850","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01851","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01852","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01853","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01854","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01855","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01856","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01857","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01858","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01859","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01860","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01861","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01862","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01863","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01864","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01865","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01866","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01867","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01868","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01869","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01870","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01871","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01872","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01873","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01874","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01875","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01876","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01877","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01878","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01879","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01880","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01881","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01882","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01883","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01884","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01885","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01886","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01887","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01888","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01889","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01890","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01891","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
"MQU-01892","Workflow & AI Automation","workflow & ai automation","all categories-workflow  ai automation-en-us-28-08-2026.xlsx","Public Search / Discovery","PUBLIC_SEARCH_DEMAND","REAL_OBSERVED","FAM-03","Workflow & AI Automation Inquiry","FLOW-06","Service Scope / Pricing Clarification",0.95,false,false,,,"Explicit workflow/automation keyword match."
